album_id,album_comments,album_date_created,album_year_released,album_engineer,album_favorites,album_handle,album_image_file,album_images,album_information,album_listens,album_producer,album_title,album_tracks,album_type,album_url,artist_name,artist_url,tags
394,0,11/26/2008 02:59:36 AM,2003,,0,They_Lured_Us_Into_the_Basement,https://freemusicarchive.org/file/images/albums/Ric_Royer_amp_G_Lucas_Crane_-_They_Lured_Us_Into_the_Basement_-_2009113013534537.jpg,"[{'image_id': '823', 'user_id': None, 'artist_id': None, 'album_id': '394', 'curator_id': None, 'image_file': 'https://freemusicarchive.org/file/images/albums/Ric_Royer_amp_G_Lucas_Crane_-_They_Lured_Us_Into_the_Basement_-_2009113013534537.jpg', 'image_title': 'albums Image', 'image_caption': None, 'image_copyright': None, 'image_source': None, 'image_order': '0'}]",<p>A live recording of their 2003 collaboration.</p>,2576,,They Lured Us Into the Basement,10,Live Performance,http://freemusicarchive.org/music/Ric_Royer__G_Lucas_Crane/They_Lured_Us_Into_the_Basement/,Ric Royer &amp; G. Lucas Crane,http://freemusicarchive.org/music/Ric_Royer__G_Lucas_Crane/,[]
395,0,11/26/2008 02:59:53 AM,,,0,Sing_a_Pleasant_Song,https://freemusicarchive.org/img/generic/album-default-lp-transparent.png,[],,239,,Sing a Pleasant Song,2,Album,http://freemusicarchive.org/music/Rick_Weaver__The_Ruined_Frame/Sing_a_Pleasant_Song/,Rick Weaver / The Ruined Frame,http://freemusicarchive.org/music/Rick_Weaver__The_Ruined_Frame/,[]
396,0,11/26/2008 02:59:58 AM,2008,,0,Pained_Transformation,https://freemusicarchive.org/file/images/albums/Robedoor_-_Pained_Transformation_-_2009113013540738.jpg,"[{'image_id': '818', 'user_id': None, 'artist_id': None, 'album_id': '396', 'curator_id': None, 'image_file': 'https://freemusicarchive.org/file/images/albums/Robedoor_-_Pained_Transformation_-_2009113013540738.jpg', 'image_title': 'albums Image', 'image_caption': None, 'image_copyright': None, 'image_source': None, 'image_order': '0'}]","<p>This disc is both new and old. It features tracks from two long gone cassette releases, <em>Pained Seer</em> and <em>Hopeless Transformation</em>, and one massive new track to burn yr skull.</p>",269,,Pained Transformation,1,Album,http://freemusicarchive.org/music/Robedoor/Pained_Transformation/,Robedoor,http://freemusicarchive.org/music/Robedoor/,[]
397,0,11/26/2008 03:00:04 AM,2006,,0,unreleased_RokPaperDisco_mp3s,https://freemusicarchive.org/img/generic/album-default-single.png,[],,799,,unreleased Rok/Paper/Disco mp3s,8,Single Tracks,http://freemusicarchive.org/music/RokPaperDisco/unreleased_RokPaperDisco_mp3s/,Rok/Paper/Disco,http://freemusicarchive.org/music/RokPaperDisco/,[]
398,0,11/26/2008 03:00:23 AM,2009,,0,Attack_of_the_Has-Been_Androids,https://freemusicarchive.org/file/images/albums/RoMak_and_the_Space_Pirates_-_Attack_of_the_Has-Been_Androids_-_2009113013546405.jpg,"[{'image_id': '820', 'user_id': None, 'artist_id': None, 'album_id': '398', 'curator_id': None, 'image_file': 'https://freemusicarchive.org/file/images/albums/RoMak_and_the_Space_Pirates_-_Attack_of_the_Has-Been_Androids_-_2009113013546405.jpg', 'image_title': 'albums Image', 'image_caption': None, 'image_copyright': None, 'image_source': None, 'image_order': '0'}]","<p>Their first 2 EP releases have been distributed online and through <em>earthbound</em> stores across the United States and Canada. In May of 2008, they released their first full-length album, entitled ""Attack of the Has-Been Androids"" on wearable USB flash bracelets and for free download on the internet, to celebrate the demise of the once beloved compact disc.</p>",3487,,Attack of the Has-Been Androids,11,Album,http://freemusicarchive.org/music/RoMak__the_Space_Pirates/Attack_of_the_Has-Been_Androids/,RoMak and the Space Pirates,http://freemusicarchive.org/music/RoMak__the_Space_Pirates/,[]
399,0,11/26/2008 03:00:58 AM,2008,,0,Split_3_w_Marcel_Turkowsky,https://freemusicarchive.org/img/generic/album-default-lp-transparent.png,[],,663,,"Split 3"" w/ Marcel Turkowsky",1,Album,http://freemusicarchive.org/music/Ryan_Jewell/Split_3_w_Marcel_Turkowsky/,Ryan Jewell,http://freemusicarchive.org/music/Ryan_Jewell/,[]
400,1,11/26/2008 03:01:06 AM,2008,,0,Autodidect_Starfruit_Motherfucker,https://freemusicarchive.org/file/images/albums/Ryan_Jewell_-_Autodidect_Starfruit_Motherfucker_-_2009113013556554.jpg,"[{'image_id': '417', 'user_id': None, 'artist_id': None, 'album_id': '400', 'curator_id': None, 'image_file': 'https://freemusicarchive.org/file/images/albums/Ryan_Jewell_-_Autodidect_Starfruit_Motherfucker_-_2009113013556554.jpg', 'image_title': 'albums Image', 'image_caption': None, 'image_copyright': None, 'image_source': None, 'image_order': '0'}]","<p>Ohios percussion/improv whippersnapper deals you a hand of potent one man gruel. two tracks: a real heavy scraper with snare, floor tom, cymbal and contact mic. Plus a white light excursion on a wheel. No overdubs, just mind rubs.<br /> -Chocolate Monk</p>",374,,Autodidect Starfruit Motherfucker,1,Album,http://freemusicarchive.org/music/Ryan_Jewell/Autodidect_Starfruit_Motherfucker/,Ryan Jewell,http://freemusicarchive.org/music/Ryan_Jewell/,[]
401,0,11/26/2008 03:01:18 AM,2009,,0,Homemadepigeon,https://freemusicarchive.org/img/generic/album-default-lp-transparent.png,[],<p>Homemadepigeon split c2 tape w/ Ryan Jewell and Autoerotic Asphyxiation on Delayed Fallout</p>,87,,Homemadepigeon,1,Album,http://freemusicarchive.org/music/Ryan_Jewell/Homemadepigeon/,Ryan Jewell,http://freemusicarchive.org/music/Ryan_Jewell/,[]
402,0,11/26/2008 03:01:19 AM,2005,,0,Spectacular_of_Passages,https://freemusicarchive.org/file/images/albums/Samara_Lubelski_-_Spectacular_of_Passages_-_2009113013618437.jpg,"[{'image_id': '1412', 'image_file': 'https://freemusicarchive.org/file/images/artists/Alvaro_-_2009113014413152.jpg', 'image_title': 'artists Image', 'image_caption': 'Alvaro in Jersey City', 'image_copyright': 'cc by-nc-sa 2.0', 'image_source': 'http://www.wfmu.org/playlists/shows/9522'}]","<p><span class=""release_text"">Samara Lubelski's second solo forray through the fields of psycadlic folk love finds here again surrounded by an army of compatriots. With members of Metabolismis, No Neck Blues Band, Tower Recordings &amp; Soldiers Of Fortune as well as a number of soloists such as Tara Jan O'Neil &amp; PG Six, Samara weaves a dense and beautiful tapastry which you will keep you warm this winter. (-via <a href=""http://www.thesocialregistry.com/index2.html"" target=""_blank"">The Social Registry</a>)<br /></span></p>",637,,Spectacular of Passages,2,Album,http://freemusicarchive.org/music/Samara_Lubelski/Spectacular_of_Passages/,Samara Lubelski,http://freemusicarchive.org/music/Samara_Lubelski/,[]
403,0,11/26/2008 03:01:22 AM,2004,,0,The_Fleeting_Skies,https://freemusicarchive.org/file/images/albums/Samara_Lubelski_-_The_Fleeting_Skies_-_2009113013619602.jpg,"[{'image_id': '680', 'user_id': None, 'artist_id': None, 'album_id': '403', 'curator_id': None, 'image_file': 'https://freemusicarchive.org/file/images/albums/Samara_Lubelski_-_The_Fleeting_Skies_-_2009113013619602.jpg', 'image_title': 'albums Image', 'image_caption': None, 'image_copyright': None, 'image_source': None, 'image_order': '0'}]","<p>Joining Samara here are            two of her old chums from the Tower Recordings PG Six and Tim Barnes.            Add to the mix the guitar aficionado Marc Moore who has had his hand in            Cat Power and the Lynnfield Pioneers and various other project&rsquo;s            cookie jars. Cynthia Nelson who has played from one coast to the next            performing solo material and collaborating with others showed her verve            on the flute while David Muller's fingers graced the deep tone of the bass guitar. (-via the <a href=""http://www.thesocialregistry.com/index2.html"" target=""_blank"">Social Registry</a>)</p>",858,,The Fleeting Skies,2,Album,http://freemusicarchive.org/music/Samara_Lubelski/The_Fleeting_Skies/,Samara Lubelski,http://freemusicarchive.org/music/Samara_Lubelski/,[]
404,0,11/26/2008 03:01:28 AM,2007,,1,Parallel_Suns,https://freemusicarchive.org/file/images/albums/Samara_Lubelski_-_Parallel_Suns_-_2009113013618655.jpg,"[{'image_id': '679', 'user_id': None, 'artist_id': None, 'album_id': '404', 'curator_id': None, 'image_file': 'https://freemusicarchive.org/file/images/albums/Samara_Lubelski_-_Parallel_Suns_-_2009113013618655.jpg', 'image_title': 'albums Image', 'image_caption': None, 'image_copyright': None, 'image_source': None, 'image_order': '0'}]","<p>Like all of her albums on The Social Registry the recording is a bi-continental affair with Samara laying down the basics in Germany at with members of Metabolismus at their farm in the hills outside of Stuttgart, the Sumsilobatem Compound. There both Thilo Kuhn and Werner N&ouml;tzel helped produce some of the initial tracks. She then brought those recordings back to The Rare Book Room in Brooklyn where the other instruments were added and the finished tracks were mixed by Nicholas Vernhes. Once again this album sees a whole host of accomplished musicians lending their talent. Along with Thilo and Werner this includes P.G. Six, Moritz Finkbeiner, Hamish Kilgour, John Colpitts, Helen Rush, Dietmer K&ouml;hle, and Thomas Sch&auml;tzl who brought in everything from guitars to clarinet and even a recorder to top it off. (-via the <a href=""http://www.thesocialregistry.com/index2.html"" target=""_blank"">Social Registry</a>)</p>",746,,Parallel Suns,1,Album,http://freemusicarchive.org/music/Samara_Lubelski/Parallel_Suns/,Samara Lubelski,http://freemusicarchive.org/music/Samara_Lubelski/,[]
405,0,11/26/2008 03:01:31 AM,2009,,1,In_The_Valley,https://freemusicarchive.org/file/images/albums/Samara_Lubelski_-_In_The_Valley_-_2009113013617740.jpg,"[{'image_id': '678', 'user_id': None, 'artist_id': None, 'album_id': '405', 'curator_id': None, 'image_file': 'https://freemusicarchive.org/file/images/albums/Samara_Lubelski_-_In_The_Valley_-_2009113013617740.jpg', 'image_title': 'albums Image', 'image_caption': None, 'image_copyright': None, 'image_source': None, 'image_order': '0'}]","<p>CDr released in 2004 on Child of Microtones.</p>
<p>LP reissue in 2005 on Eclipse.</p>
<p>featuring Samara Lubelski (Hall of Fame) on violin and vocals.</p>",1979,,In The Valley,2,Album,http://freemusicarchive.org/music/Samara_Lubelski/In_The_Valley/,Samara Lubelski,http://freemusicarchive.org/music/Samara_Lubelski/,[]
406,0,11/26/2008 03:01:43 AM,2009,,0,The_Hooded_Ones,https://freemusicarchive.org/file/images/albums/Saudade_-_The_Hooded_Ones_-_2009113013624872.jpg,"[{'image_id': '875', 'user_id': None, 'artist_id': None, 'album_id': '406', 'curator_id': None, 'image_file': 'https://freemusicarchive.org/file/images/albums/Saudade_-_The_Hooded_Ones_-_2009113013624872.jpg', 'image_title': 'albums Image', 'image_caption': None, 'image_copyright': None, 'image_source': None, 'image_order': '0'}]","<p>Recorded in SE Portland from September 2007 through May 2008.&nbsp; Artwork by Kim Fulton.<br mce_bogus=""1""></p>",10227,,The Hooded Ones,10,Album,http://freemusicarchive.org/music/Saudade/The_Hooded_Ones/,Saudade,http://freemusicarchive.org/music/Saudade/,[]
407,0,11/26/2008 03:02:16 AM,2009,,0,Laity,https://freemusicarchive.org/file/images/albums/Sejayno_-_Laity_-_2009113013628741.jpg,"[{'image_id': '880', 'user_id': None, 'artist_id': None, 'album_id': '407', 'curator_id': None, 'image_file': 'https://freemusicarchive.org/file/images/albums/Sejayno_-_Laity_-_2009113013628741.jpg', 'image_title': 'albums Image', 'image_caption': None, 'image_copyright': None, 'image_source': None, 'image_order': '0'}]","<p>A CD
compiled from the Los Angeles KXLU and Birmingham basement shows of Sejayno's
2006 tour.</p>",1036,,Laity,6,Album,http://freemusicarchive.org/music/Sejayno/Laity/,Sejayno,http://freemusicarchive.org/music/Sejayno/,[]
408,0,11/26/2008 03:02:48 AM,2009,,0,Reverse_Time_Apex,https://freemusicarchive.org/file/images/albums/Sejayno_-_Reverse_Time_Apex_-_2009113013630342.jpg,"[{'image_id': '882', 'user_id': None, 'artist_id': None, 'album_id': '408', 'curator_id': None, 'image_file': 'https://freemusicarchive.org/file/images/albums/Sejayno_-_Reverse_Time_Apex_-_2009113013630342.jpg', 'image_title': 'albums Image', 'image_caption': None, 'image_copyright': None, 'image_source': None, 'image_order': '0'}]","<p>A 90 minute quantum leap through a fabricated time loop, an funny odyssey through cavernous bath houses, ancient barns, bird ceremonies, guitar center, aristocratic feasts, dust tunnels, hawk fields?€? Through the first person perspective of numerous characters and animals, intricately woven together into a singular ?€?eye?€?, Sejayno_ReverseTimeApex makes fair use of xmas radios, old CD-Rom interludes, Wyoming hunter cassettes, musique concrete abounds in this double sided trek. And Poetry! All members of Sejayno recite, in Greek, English, and unknown dialects.?? Featured heavily are many varieties of Peter?€?s newest musical inventions, as well as pan flutes, ring-modulated guitars, Zoom field recording, Zoom drum machine, and Zoom delay. This tape is great for all you and your truck-driving friends, you and your woodshop-working friends, or to be generously played at your next 3-day feast. (-via <a href=""http://www.ciat-lonbarde.net/sejayno/index.html"">Sejayno's website</a>)<br /></p>",108,,Reverse Time Apex,2,Album,http://freemusicarchive.org/music/Sejayno/Reverse_Time_Apex/,Sejayno,http://freemusicarchive.org/music/Sejayno/,[]
410,0,11/26/2008 03:03:54 AM,2007,,0,Katabasis1,https://freemusicarchive.org/file/images/albums/Shawn_Greenlee_-_Katabasis1_-_2009113013638087.jpg,"[{'image_id': '590', 'user_id': None, 'artist_id': None, 'album_id': '410', 'curator_id': None, 'image_file': 'https://freemusicarchive.org/file/images/albums/Shawn_Greenlee_-_Katabasis1_-_2009113013638087.jpg', 'image_title': 'albums Image', 'image_caption': None, 'image_copyright': None, 'image_source': None, 'image_order': '0'}]","<p>A 2007 release on Shawn's own Iynges Records.</p>
<p>Shawn Greenlee: performance, recording, and production on all tracks.</p>",400,Shawn Greenlee,Katabasis.1,4,Album,http://freemusicarchive.org/music/Shawn_Greenlee/Katabasis1/,Shawn Greenlee,http://freemusicarchive.org/music/Shawn_Greenlee/,[]
411,0,11/26/2008 03:03:58 AM,2007,,0,Katabasis2,https://freemusicarchive.org/file/images/albums/Shawn_Greenlee_-_Katabasis2_-_2009113013639349.jpg,"[{'image_id': '12707', 'image_file': 'https://freemusicarchive.org/file/images/artists/Ansambl_Mastika_-_20110218122810623.jpg', 'image_title': 'artists Image', 'image_caption': 'Ansambl Mastika', 'image_copyright': 'promotional photo', 'image_source': 'http://ansamblmastika.com/index.php/gallery/20080722_0498/'}]","<p>Also a 2007 release on Shawn's Iynges Records.</p>
<p>Shawn Greenlee: performance, recording, and production on all tracks</p>",523,Shawn Greenlee,Katabasis.2,5,Album,http://freemusicarchive.org/music/Shawn_Greenlee/Katabasis2/,Shawn Greenlee,http://freemusicarchive.org/music/Shawn_Greenlee/,[]
412,0,11/26/2008 03:04:25 AM,2009,,1,Please_Throw_Me_Back_in_The_Ocean,https://freemusicarchive.org/file/images/albums/Sir_Lord_Von_Raven_-_Please_Throw_Me_Back_in_The_Ocean_-_2009113013659825.jpg,"[{'image_id': '1990', 'user_id': None, 'artist_id': None, 'album_id': '412', 'curator_id': None, 'image_file': 'https://freemusicarchive.org/file/images/albums/Sir_Lord_Von_Raven_-_Please_Throw_Me_Back_in_The_Ocean_-_2009113013659825.jpg', 'image_title': 'albums Image', 'image_caption': None, 'image_copyright': None, 'image_source': None, 'image_order': '0'}]","<p>Sir Lord Von Raven is an Oakland super-group led by Sir Eric Von
Ravenson of local garage-punk group the Time Flys (hear them live on
Terre T's show in 2006 with The Cuts). Lead guitarist Greg Ashley is
also the group's producer, and the ""psychedelic guru"" who brings a
whole 'nother dimension to Von Raven's power-pop and trash-punk tunes.
Ashley moved to Oakland from Houston in the early 00's, where he
released an excellent solo album on Birdman Records and started a
short-lived but killer group Gris Gris (Birdman also released a disc by
his old band Mirrors). The group's rounded out by drummer Jay Bronzini
(who has been involved with the Cuts and Time Flys) and Josh Miller on
bass.?? (-via Jason Sigal at <a href=""http://blog.wfmu.org/freeform/2008/11/free-music-arch.html""><i>WFMU's Beware of the Blog</i></a>)</p>",1138,Greg Ashley,Please Throw Me Back in The Ocean,2,Single Tracks,http://freemusicarchive.org/music/Sir_Lord_Von_Raven/Please_Throw_Me_Back_in_The_Ocean/,Sir Lord Von Raven,http://freemusicarchive.org/music/Sir_Lord_Von_Raven/,[]
